Coach_ID,conference_level,avg_NBA_Prob_first_year,avg_Transfer_Prob_first_year,avg_NBA_Prob_multi_year,avg_NBA_Prob_Change_multi_year,avg_Transfer_Prob_multi_year,avg_High_Transfer_first_year,avg_High_Transfer_multi_year,avg_high_transfer_prob_change_multi_year
220_Chris_Beard,P5,7.0754716981132075,71.69811320754718,28.30188679245283,17.92452830188679,70.75471698113208,,,
220_Kermit_Davis_Jr,P5,50.943396226415096,4.716981132075471,18.867924528301888,25.471698113207548,9.433962264150942,,,
221_Chris_Crutchfield,Other,91.36125654450262,48.167539267015705,62.69430051813472,52.84974093264248,40.41450777202073,33.7696335078534,59.067357512953365,64.50777202072538
221_Derrin_Hansen,Other,29.18848167539267,48.69109947643979,6.476683937823833,25.129533678756477,1.5544041450777202,91.09947643979058,1.5544041450777202,14.248704663212436
222_Paul_Mills,Other,29.18848167539267,24.86910994764398,66.06217616580311,71.50259067357513,43.005181347150256,9.947643979057592,60.62176165803109,56.476683937823836
222_Russell_Springmann,Other,29.18848167539267,60.47120418848168,6.476683937823833,25.129533678756477,10.103626943005182,89.00523560209425,21.502590673575128,43.26424870466321
223_Dana_Altman,P5,58.490566037735846,93.86792452830188,42.45283018867924,33.9622641509434,93.86792452830188,,,
224_Wayne_Tinkle,P5,54.71698113207547,93.86792452830188,17.92452830188679,27.358490566037734,93.86792452830188,,,
225_Leonard_Perry,Other,29.18848167539267,28.272251308900525,30.05181347150259,44.04145077720207,84.71502590673575,9.162303664921465,12.176165803108809,24.093264248704664
226_Micah_Shrewsberry,P5,28.30188679245283,23.584905660377352,70.75471698113208,88.67924528301887,48.113207547169814,,,
226_Mike_Rhoades,P5,45.28301886792453,56.60377358490566,9.433962264150944,20.754716981132077,51.886792452830186,,,
227_Steve_Donahue,Other,29.18848167539267,42.14659685863874,29.015544041450774,43.523316062176164,50.51813471502591,76.70157068062828,44.04145077720207,55.44041450777202
228_Lorenzo_Romar,Other,97.64397905759162,65.18324607329843,94.04145077720207,95.07772020725389,43.26424870466321,87.17277486910994,74.35233160621762,79.79274611398964
229_Jeff_Capel_III_*,P5,80.18867924528303,43.39622641509434,55.660377358490564,51.886792452830186,33.01886792452831,,,
22_Casey_Alexander,Other,95.81151832460732,72.25130890052355,94.81865284974094,95.59585492227978,66.83937823834198,96.8586387434555,94.04145077720207,91.45077720207254
230_Shantay_Legans,Other,76.17801047120419,56.54450261780105,78.49740932642487,64.76683937823834,78.49740932642487,84.29319371727748,63.98963730569949,32.64248704663213
231_Jase_Coburn,Other,29.18848167539267,87.43455497382199,20.33678756476684,31.088082901554404,59.58549222797927,58.63874345549738,15.803108808290157,30.82901554404145
232_Byron_Smith,Other,29.18848167539267,7.068062827225131,26.165803108808287,25.129533678756477,40.67357512953368,15.44502617801047,9.32642487046632,12.953367875647666
233_Quinton_Ferrell,Other,62.82722513089005,96.8586387434555,31.865284974093267,36.39896373056995,76.68393782383419,74.3455497382199,45.07772020725388,28.497409326424872
234_Mitch_Henderson,Other,58.90052356020943,28.79581151832461,80.56994818652849,84.4559585492228,10.362694300518134,19.10994764397906,93.00518134715026,96.6321243523316
235_Ed_Cooley,P5,7.0754716981132075,70.75471698113208,73.58490566037736,87.73584905660378,73.58490566037736,,,
235_Kim_English,P5,23.58490566037736,35.84905660377359,99.05660377358491,64.15094339622641,75.47169811320755,,,
236_Matt_Painter,P5,78.30188679245283,78.30188679245282,60.37735849056604,56.60377358490566,83.9622641509434,,,
237_Jon_Coffman,Other,29.18848167539267,15.706806282722512,70.98445595854922,75.64766839378238,16.06217616580311,80.89005235602095,43.78238341968912,7.512953367875648
238_Baker_Dunleavy,Other,74.60732984293193,40.05235602094241,15.544041450777202,11.78756476683938,83.67875647668393,61.78010471204188,24.61139896373057,39.89637305699482
238_Tom_Pecora,Other,29.18848167539267,84.03141361256544,64.50777202072538,70.20725388601036,36.26943005181347,11.780104712041885,29.274611398963728,45.07772020725388
239_Darris_Nichols,Other,29.18848167539267,33.7696335078534,6.476683937823833,16.709844559585495,87.8238341968912,21.20418848167539,7.772020725388601,8.808290155440414
23_Reggie_Theus,Other,58.90052356020943,55.497382198952884,6.476683937823833,16.191709844559586,20.207253886010363,82.72251308900523,11.917098445595855,10.880829015544041
240_Archie_Miller,Other,29.18848167539267,97.12041884816755,59.84455958549223,65.80310880829016,93.78238341968913,87.69633507853402,80.05181347150258,74.87046632124353
240_David_Cox,Other,29.18848167539267,51.832460732984295,49.09326424870466,50.0,86.78756476683938,25.654450261780106,95.85492227979275,84.97409326424871
241_Scott_Pera,Other,29.18848167539267,51.047120418848166,76.42487046632125,10.103626943005182,73.83419689119171,85.07853403141361,68.13471502590673,65.02590673575129
242_Chris_Mooney,Other,29.18848167539267,19.895287958115183,91.19170984455958,85.23316062176166,21.761658031088082,30.628272251308903,54.66321243523316,31.865284974093267
243_Kevin_Baggett,Other,29.18848167539267,25.916230366492147,40.15544041450777,52.331606217616574,26.683937823834196,26.439790575916227,29.015544041450774,4.404145077720207
244_Andrew_Toole,Other,29.18848167539267,7.591623036649215,69.94818652849742,75.12953367875647,59.32642487046632,26.96335078534031,61.917098445595855,61.6580310880829
245_Steve_Pikiell,P5,36.79245283018868,28.301886792452834,61.32075471698113,65.09433962264151,24.52830188679245,,,
246_David_Kiefer,Other,93.97905759162303,59.424083769633505,42.74611398963731,50.51813471502591,77.97927461139896,51.30890052356021,44.81865284974093,54.145077720207254
247_Brian_Barone,Other,61.518324607329845,80.6282722513089,47.40932642487047,56.476683937823836,63.730569948186535,90.57591623036649,39.637305699481864,10.621761658031089
248_Rob_Lanier,Other,86.12565445026178,1.0471204188481675,57.77202072538861,13.989637305699482,83.41968911917098,99.21465968586386,81.86528497409327,88.3419689119171
248_Tim_Jankovich,Other,29.18848167539267,89.79057591623037,95.59585492227978,96.11398963730569,84.97409326424871,37.95811518324607,95.59585492227978,79.53367875647669
249_Brandon_Laird,Other,29.18848167539267,1.832460732984293,58.549222797927456,65.02590673575129,57.77202072538861,32.460732984293195,7.512953367875648,8.290155440414509
249_David_Patrick,Other,29.18848167539267,30.89005235602094,16.45077720207254,25.129533678756477,55.181347150259064,1.3089005235602094,41.45077720207254,48.44559585492228
24_Levell_Sanders,Other,29.18848167539267,81.15183246073299,44.81865284974093,54.92227979274611,67.35751295336787,31.93717277486911,23.316062176165804,38.860103626943
250_Anthony_Latina,Other,84.55497382198953,13.612565445026178,29.792746113989637,12.953367875647666,76.42487046632125,77.22513089005236,30.05181347150259,33.160621761658035
251_Billy_Lange,Other,89.26701570680629,0.5235602094240838,70.72538860103627,66.83937823834198,0.5181347150259068,90.0523560209424,78.23834196891191,49.740932642487046
252_Travis_Ford,Other,29.18848167539267,57.59162303664922,69.43005181347151,53.10880829015544,52.331606217616574,70.41884816753927,22.797927461139896,5.958549222797927
253_Randy_Bennett,Other,65.0523560209424,26.701570680628272,97.92746113989638,97.92746113989638,3.1088082901554404,72.25130890052355,87.56476683937824,76.16580310880829
254_Bashir_Mason,Other,29.18848167539267,72.5130890052356,39.766839378238345,51.94300518134715,75.64766839378238,23.82198952879581,24.352331606217618,51.29533678756477
254_Shaheen_Holloway,Other,29.18848167539267,30.628272251308903,47.020725388601036,39.637305699481864,38.34196891191709,5.366492146596859,71.76165803108809,69.17098445595855
255_Chris_Mudge,Other,29.18848167539267,94.50261780104712,78.23834196891191,83.41968911917098,68.13471502590673,44.76439790575916,97.92746113989638,97.40932642487047
255_Jason_Hooten,Other,66.09947643979058,35.340314136125656,53.10880829015544,5.699481865284974,10.880829015544041,70.68062827225131,24.870466321243523,36.787564766839374
256_Bucky_McMillan,Other,82.19895287958116,53.92670157068062,52.84974093264248,61.13989637305699,65.80310880829016,43.455497382198956,68.39378238341969,58.80829015544041
257_Brian_Dutcher,Other,93.45549738219894,68.84816753926701,86.78756476683938,30.569948186528496,30.310880829015545,49.73821989528796,79.79274611398964,58.549222797927456
258_Sam_Scholl,Other,29.18848167539267,54.45026178010471,51.29533678756477,60.362694300518136,98.44559585492227,54.712041884816756,65.28497409326425,71.24352331606218
258_Steve_Lavin,Other,85.07853403141361,71.46596858638743,56.21761658031088,3.3678756476683938,69.43005181347151,95.02617801047121,39.37823834196891,53.10880829015544
259_Chris_Gerlufsen,Other,29.18848167539267,13.089005235602095,94.55958549222798,95.33678756476684,64.50777202072538,66.2303664921466,83.93782383419689,73.31606217616581
259_Todd_Golden,Other,29.18848167539267,22.25130890052356,95.85492227979275,96.89119170984456,69.68911917098445,22.25130890052356,28.756476683937827,1.8134715025906734
25_Leon_Rice,Other,80.89005235602095,37.17277486910995,97.15025906735751,96.6321243523316,11.398963730569948,91.8848167539267,90.15544041450777,75.90673575129534
260_Tim_Miles,Other,29.18848167539267,86.38743455497382,73.83419689119171,79.01554404145078,97.40932642487047,17.277486910994764,88.08290155440415,94.04145077720207
261_Herb_Sendek,Other,29.18848167539267,85.6020942408377,98.96373056994818,99.74093264248705,48.18652849740933,50.0,96.37305699481865,94.55958549222798
262_Chris_Victor,Other,29.18848167539267,52.617801047120416,42.487046632124354,32.12435233160622,58.549222797927456,55.235602094240846,70.98445595854922,55.95854922279793
263_Kevin_Willard,P5,7.0754716981132075,87.73584905660378,13.20754716981132,3.7735849056603774,77.35849056603774,,,
263_Shaheen_Holloway,P5,43.39622641509434,66.03773584905662,66.98113207547169,78.30188679245283,60.37735849056604,,,
264_Carmen_Maciariello,Other,29.18848167539267,58.1151832460733,53.36787564766839,60.880829015544045,91.96891191709845,15.706806282722512,30.82901554404145,49.48186528497409
265_Richie_Riley,Other,97.12041884816755,93.45549738219894,86.01036269430051,87.8238341968912,68.39378238341969,94.24083769633508,40.15544041450777,15.803108808290157
266_Frank_Martin,P5,68.86792452830188,36.79245283018868,8.49056603773585,15.09433962264151,33.9622641509434,,,
266_Lamont_Paris,P5,72.64150943396226,24.52830188679245,12.264150943396226,24.528301886792452,18.867924528301884,,,
267_Erik_Martin,Other,69.10994764397905,30.104712041884817,6.476683937823833,25.129533678756477,31.34715025906736,26.701570680628272,1.2953367875647668,9.585492227979273
267_Tony_Madlock,Other,29.18848167539267,34.031413612565444,6.476683937823833,25.129533678756477,6.217616580310881,36.64921465968586,4.404145077720207,21.243523316062177
268_Dave_Dickerson,Other,29.18848167539267,58.90052356020943,36.52849740932643,48.44559585492228,76.94300518134715,84.55497382198953,40.67357512953368,53.36787564766839
269_Eric_Peterson,Other,29.18848167539267,36.12565445026178,6.476683937823833,2.849740932642487,41.968911917098445,4.450261780104712,65.5440414507772,25.647668393782386
269_Todd_Lee,Other,29.18848167539267,79.05759162303664,67.61658031088082,74.09326424870466,63.212435233160626,0.5235602094240838,67.87564766839378,86.52849740932642
26_Earl_Grant,P5,50.0,6.6037735849056585,48.113207547169814,69.81132075471697,16.981132075471695,,,
270_Eric_Henderson,Other,29.18848167539267,84.55497382198953,81.34715025906736,84.19689119170984,56.21761658031088,50.78534031413613,88.60103626943005,86.78756476683938
271_Amir_Abdur-Rahim,Other,29.18848167539267,38.481675392670155,87.30569948186529,65.28497409326425,13.730569948186528,20.418848167539267,99.22279792746113,92.74611398963731
271_Brian_Gregory,Other,74.60732984293193,94.76439790575915,15.155440414507773,2.33160621761658,99.48186528497409,48.952879581151834,55.44041450777202,71.76165803108809
272_Brad_Korn,Other,29.18848167539267,76.70157068062828,18.65284974093264,25.129533678756477,88.08290155440415,4.18848167539267,35.233160621761655,60.10362694300518
273_Bryan_Mullins,Other,29.18848167539267,82.4607329842932,87.56476683937824,87.56476683937824,71.76165803108809,28.534031413612563,84.19689119170984,72.279792746114
274_Kevin_Johnson,Other,29.18848167539267,20.418848167539267,6.476683937823833,25.129533678756477,13.471502590673575,15.052356020942408,16.321243523316063,43.523316062176164
274_Sean_Woods,Other,29.18848167539267,26.17801047120419,15.155440414507773,33.160621761658035,19.689119170984455,7.591623036649215,15.284974093264248,18.134715025906736
275_Jay_Ladner,Other,29.18848167539267,31.413612565445025,93.00518134715026,93.78238341968913,46.89119170984456,30.36649214659686,71.24352331606218,62.95336787564767
276_Rob_Jeter,Other,74.60732984293193,95.02617801047121,30.569948186528496,44.30051813471503,42.487046632124354,37.17277486910995,81.34715025906736,93.78238341968913
276_Todd_Simon,Other,29.18848167539267,90.57591623036649,43.523316062176164,47.92746113989637,67.87564766839378,94.50261780104712,30.310880829015545,19.4300518134715
277_Mark_Schmidt,Other,29.18848167539267,50.78534031413613,79.27461139896373,79.79274611398964,50.259067357512954,54.18848167539267,88.86010362694302,60.362694300518136
278_Rob_Krimmel,Other,67.40837696335078,37.95811518324607,65.28497409326425,71.24352331606218,58.80829015544041,80.6282722513089,26.42487046632124,27.202072538860104
279_Mike_Anderson_Sr,P5,49.056603773584904,26.415094339622648,50.0,22.641509433962266,36.79245283018868,,,
279_Rick_Pitino_*,P5,7.0754716981132075,38.67924528301887,69.81132075471697,66.0377358490566,63.20754716981132,,,
27_Joe_Jones,Other,60.6020942408377,4.712041884816754,56.73575129533679,63.730569948186535,4.145077720207254,13.874345549738221,17.875647668393782,11.139896373056994
280_John_Tauer,Other,29.18848167539267,51.57068062827225,38.34196891191709,49.48186528497409,36.52849740932643,92.93193717277487,37.04663212435233,48.704663212435236
281_Jerod_Haase,P5,70.75471698113208,93.86792452830188,37.735849056603776,19.81132075471698,93.86792452830188,,,
282_Kyle_Keller_*,Other,29.18848167539267,21.465968586387437,19.170984455958546,18.65284974093264,48.704663212435236,49.47643979057592,18.134715025906736,9.32642487046632
283_Donnie_Jones_*,Other,29.18848167539267,59.68586387434554,28.62694300518135,43.005181347150256,78.23834196891191,8.37696335078534,49.740932642487046,32.90155440414508
284_Chris_Kraus,Other,29.18848167539267,62.56544502617801,6.476683937823833,25.129533678756477,33.41968911917099,52.09424083769634,10.362694300518134,29.015544041450774
285_Geno_Ford,Other,72.64397905759162,78.27225130890052,35.233160621761655,13.21243523316062,52.84974093264248,60.994764397905755,58.2901554404145,70.20725388601036
286_Adrian_Autry,P5,7.0754716981132075,81.13207547169812,24.528301886792452,50.943396226415096,17.924528301886788,,,
286_Jim_Boeheim_*,P5,42.45283018867924,83.01886792452831,59.43396226415094,77.35849056603774,38.67924528301887,,,
287_Jamie_Dixon,P5,7.0754716981132075,84.90566037735849,34.90566037735849,39.62264150943396,40.56603773584906,,,
288_Billy_Gillispie,Other,29.18848167539267,86.12565445026178,43.78238341968912,51.03626943005182,81.0880829015544,58.1151832460733,64.76683937823834,66.06217616580311
289_Aaron_McKie,Other,29.18848167539267,69.10994764397905,50.77720207253886,8.031088082901555,98.96373056994818,75.39267015706807,92.48704663212435,95.33678756476684
289_Adam_Fisher,Other,79.05759162303664,85.07853403141361,48.44559585492228,59.32642487046632,45.854922279792746,45.54973821989529,69.43005181347151,80.56994818652849
28_Michael_Huger,Other,74.60732984293193,56.80628272251309,57.2538860103627,61.6580310880829,72.53886010362694,39.79057591623037,21.243523316062177,18.65284974093264
28_Todd_Simon,Other,92.14659685863874,96.59685863874346,74.61139896373057,80.05181347150258,33.67875647668394,98.95287958115183,72.279792746114,81.86528497409327
290_Brian_Collins,Other,29.18848167539267,29.581151832460733,30.310880829015545,30.82901554404145,55.69948186528497,86.91099476439791,16.580310880829018,15.284974093264248
291_John_Pelphrey,Other,29.18848167539267,70.41884816753927,62.17616580310881,68.13471502590673,64.24870466321244,62.04188481675392,13.471502590673575,13.471502590673575
292_Rick_Barnes,P5,89.62264150943396,19.811320754716977,74.52830188679245,74.52830188679245,64.15094339622642,,,
293_Buzz_Williams,P5,39.62264150943396,41.509433962264154,67.9245283018868,33.0188679245283,37.735849056603776,,,
294_Jim_Shaw,Other,29.18848167539267,85.34031413612566,27.33160621761658,42.35751295336787,20.466321243523318,41.8848167539267,50.259067357512954,75.12953367875647
294_Steve_Lutz,Other,86.91099476439791,54.18848167539267,74.09326424870466,77.720207253886,59.067357512953365,42.40837696335078,57.77202072538861,78.23834196891191
295_Chris_Beard,P5,27.358490566037734,58.490566037735846,80.18867924528303,40.56603773584906,78.30188679245282,,,
295_Rodney_Terry,P5,7.0754716981132075,50.0,53.77358490566038,70.75471698113208,74.52830188679245,,,
296_Johnny_Jones,Other,62.82722513089005,24.345549738219894,13.601036269430052,17.2279792746114,11.139896373056994,74.86910994764398,10.103626943005182,9.067357512953368
297_Terrence_Johnson,Other,29.18848167539267,42.40837696335078,75.38860103626943,76.94300518134715,69.94818652849742,49.21465968586388,64.24870466321244,51.554404145077726
298_Grant_McCasland,P5,7.0754716981132075,3.7735849056603765,21.69811320754717,30.18867924528302,21.698113207547166,,,
298_Mark_Adams,P5,16.9811320754717,20.75471698113207,81.13207547169812,79.24528301886792,15.094339622641506,,,
299_Duggar_Baucom,Other,81.80628272251309,63.87434554973822,63.730569948186535,43.78238341968912,59.84455958549223,31.675392670157066,35.49222797927461,21.502590673575128
299_Ed_Conroy,Other,29.18848167539267,47.38219895287958,16.45077720207254,15.025906735751295,56.73575129533679,1.0471204188481675,54.145077720207254,77.97927461139896
29_Brian_Wardle,Other,94.24083769633508,63.089005235602095,96.89119170984456,94.55958549222798,27.979274611398964,90.31413612565446,91.45077720207254,86.26943005181347
2_Joe_Scott,Other,92.93193717277487,68.32460732984293,61.398963730569946,12.694300518134716,95.59585492227978,72.77486910994764,82.90155440414507,90.67357512953367
300_Tod_Kowalczyk,Other,90.31413612565446,21.20418848167539,99.48186528497409,99.48186528497409,23.57512953367876,73.03664921465969,98.44559585492227,91.96891191709845
301_Pat_Skerry,Other,60.6020942408377,14.136125654450263,66.83937823834198,67.35751295336787,4.404145077720207,63.87434554973822,66.83937823834198,42.2279792746114
302_Scott_Cross,Other,86.64921465968587,72.77486910994764,90.67357512953367,91.96891191709845,65.02590673575129,60.47120418848168,63.730569948186535,54.92227979274611
303_Ron_Hunter,Other,29.18848167539267,52.879581151832454,84.19689119170984,75.38860103626943,98.70466321243524,32.19895287958115,84.4559585492228,61.398963730569946
304_Eric_Konkol,Other,29.18848167539267,86.64921465968587,58.2901554404145,41.968911917098445,57.2538860103627,81.93717277486911,24.093264248704664,18.393782383419687
304_Frank_Haith_*,Other,29.18848167539267,100.0,84.71502590673575,56.994818652849744,99.74093264248705,18.06282722513089,80.56994818652849,90.93264248704664
305_Andy_Kennedy,Other,98.69109947643979,3.926701570680628,61.6580310880829,1.0362694300518136,33.160621761658035,91.62303664921467,43.26424870466321,3.3678756476683938
306_Dwayne_Killings,Other,69.76439790575915,49.73821989528796,13.989637305699482,19.170984455958546,29.015544041450774,54.45026178010471,56.476683937823836,76.94300518134715
307_Jim_Les,Other,29.18848167539267,12.56544502617801,79.01554404145078,70.98445595854922,17.616580310880828,3.4031413612565444,47.92746113989637,37.04663212435233
308_Russ_Turner,Other,88.61256544502618,18.32460732984293,43.005181347150256,31.606217616580313,4.66321243523316,42.14659685863874,42.74611398963731,48.96373056994819
309_Mike_Magpayo,Other,29.18848167539267,80.36649214659685,49.48186528497409,58.03108808290155,60.362694300518136,83.7696335078534,38.60103626943005,48.18652849740933
30_Mike_Martin,Other,60.6020942408377,12.30366492146597,46.1139896373057,48.704663212435236,32.38341968911917,14.136125654450263,43.005181347150256,65.5440414507772
310_Eric_Olen,Other,94.76439790575915,76.43979057591623,21.502590673575128,38.860103626943,75.38860103626943,92.40837696335078,51.03626943005182,41.45077720207254
311_Joe_Pasternack,Other,29.18848167539267,69.89528795811518,69.68911917098445,72.7979274611399,22.020725388601036,48.69109947643979,65.80310880829016,61.917098445595855
312_Johnny_Dawkins_Jr,Other,99.21465968586386,95.28795811518324,90.41450777202073,92.2279792746114,88.3419689119171,97.12041884816755,81.60621761658031,46.1139896373057
312_Johnny_Dawkins_Jr,P5,7.0754716981132075,12.264150943396224,41.509433962264154,71.69811320754717,26.415094339622648,,,
313_Mick_Cronin,P5,88.67924528301887,93.86792452830188,90.56603773584906,89.62264150943396,93.86792452830188,,,
314_Dan_Hurley,P5,75.47169811320755,69.81132075471699,93.39622641509435,97.16981132075472,86.79245283018868,,,
315_Luke_Yaklich,Other,29.18848167539267,80.89005235602095,83.67875647668393,86.52849740932642,92.2279792746114,47.90575916230366,90.93264248704664,93.26424870466322
316_Keith_Richard,Other,29.18848167539267,46.07329842931937,41.19170984455959,34.97409326424871,41.70984455958549,55.75916230366492,41.19170984455959,47.15025906735752
317_Jim_Ferry,Other,29.18848167539267,33.246073298429316,39.119170984455955,50.77720207253886,47.92746113989637,25.13089005235602,45.854922279792746,69.68911917098445
318_Pat_Duquette,Other,79.05759162303664,34.81675392670157,67.87564766839378,68.65284974093264,9.32642487046632,21.98952879581152,39.119170984455955,43.005181347150256
319_Mike_Morrell,Other,29.18848167539267,45.0261780104712,76.94300518134715,76.42487046632125,37.82383419689119,66.49214659685863,23.83419689119171,20.72538860103627
31_Jared_Grasso,Other,29.18848167539267,19.63350785340314,71.24352331606218,55.44041450777202,30.569948186528496,15.052356020942408,59.58549222797927,37.82383419689119
31_Phil_Martelli_Jr.,Other,78.01047120418848,11.2565445026178,68.13471502590673,69.17098445595855,8.031088082901555,78.79581151832461,18.911917098445596,0.5181347150259068
320_Mike_Jones,Other,92.67015706806284,31.151832460732987,26.683937823834196,37.56476683937824,56.994818652849744,79.58115183246073,37.30569948186528,40.41450777202073
321_Takayo_Siddle,Other,29.18848167539267,56.282722513089,48.18652849740933,56.73575129533679,52.07253886010362,27.748691099476442,36.01036269430052,36.52849740932643
322_Kevin_Kruger,Other,82.4607329842932,88.48167539267016,70.20725388601036,4.145077720207254,66.58031088082902,62.82722513089005,39.89637305699482,52.59067357512953
323_Andy_Enfield,P5,91.50943396226415,93.86792452830188,82.0754716981132,44.339622641509436,93.86792452830188,,,
324_Greg_Young,Other,29.18848167539267,82.98429319371728,6.476683937823833,18.393782383419687,92.48704663212435,67.80104712041884,1.8134715025906734,6.476683937823833
324_KT_Turner,Other,29.18848167539267,77.4869109947644,47.020725388601036,59.067357512953365,41.19170984455959,88.48167539267016,26.94300518134715,5.699481865284974
325_Ryan_Ridder,Other,29.18848167539267,81.93717277486911,64.76683937823834,70.46632124352331,89.89637305699482,42.93193717277487,85.23316062176166,84.71502590673575
326_Matt_Figger,Other,59.947643979057595,93.717277486911,25.777202072538863,16.191709844559586,88.86010362694302,63.089005235602095,25.647668393782386,31.606217616580313
327_Joe_Golding,Other,60.6020942408377,75.6544502617801,65.80310880829016,71.76165803108809,81.86528497409327,47.38219895287958,82.64248704663213,85.75129533678756
328_Steve_Henson,Other,61.25654450261781,89.52879581151832,52.07253886010362,57.2538860103627,68.65284974093264,61.518324607329845,58.549222797927456,74.35233160621762
329_Danny_Sprinkle,Other,95.54973821989529,16.49214659685864,99.74093264248705,100.0,10.621761658031089,95.54973821989529,83.67875647668393,83.93782383419689
329_Ryan_Odom,Other,29.18848167539267,2.356020942408377,96.11398963730569,96.37305699481865,66.06217616580311,27.486910994764397,60.10362694300518,52.07253886010362
32_John_Griffin_III,Other,29.18848167539267,7.853403141361256,21.243523316062177,38.60103626943005,15.803108808290157,17.539267015706805,77.46113989637306,93.00518134715026
32_Nathan_Davis,Other,29.18848167539267,3.4031413612565444,6.476683937823833,11.398963730569948,62.43523316062176,19.3717277486911,89.89637305699482,95.07772020725389
330_Jon_Judkins,Other,58.90052356020943,91.09947643979058,24.61139896373057,36.39896373056995,96.37305699481865,61.25654450261781,74.61139896373057,67.87564766839378
331_Craig_Smith,P5,33.0188679245283,93.86792452830188,26.41509433962264,34.90566037735849,93.86792452830188,,,
332_Mark_Madsen,Other,29.18848167539267,40.83769633507853,75.90673575129534,80.56994818652849,43.523316062176164,60.73298429319372,88.3419689119171,87.04663212435233
332_Todd_Phillips,Other,29.18848167539267,69.3717277486911,6.476683937823833,9.585492227979273,25.906735751295333,71.72774869109948,31.865284974093267,30.05181347150259
333_Mike_Rhoades,Other,70.81151832460732,97.64397905759162,96.37305699481865,97.40932642487047,30.82901554404145,57.32984293193717,98.70466321243524,98.96373056994818
333_Ryan_Odom,Other,29.18848167539267,73.82198952879581,82.64248704663213,68.9119170984456,31.606217616580313,67.5392670157068,91.96891191709845,56.73575129533679
334_Andrew_Wilson,Other,81.41361256544502,92.67015706806284,22.279792746113987,39.637305699481864,90.41450777202073,52.35602094240838,53.36787564766839,79.01554404145078
334_Dan_Earl,Other,29.18848167539267,67.01570680628272,84.4559585492228,86.26943005181347,73.05699481865285,13.089005235602095,81.0880829015544,67.61658031088082
335_Matt_Lottich,Other,72.64397905759162,46.33507853403142,90.15544041450777,90.67357512953367,89.63730569948186,70.15706806282722,87.30569948186529,68.65284974093264
335_Roger_Powell_Jr.,Other,70.81151832460732,98.42931937172776,34.4559585492228,46.50259067357513,18.65284974093264,86.64921465968587,8.549222797927461,23.316062176165804
336_Jerry_Stackhouse,P5,35.84905660377358,8.490566037735848,31.132075471698112,13.20754716981132,4.716981132075471,,,
337_John_Becker,Other,29.18848167539267,48.42931937172775,78.75647668393782,82.90155440414507,8.808290155440414,1.5706806282722512,37.56476683937824,39.637305699481864
338_Jay_Wright,P5,19.339622641509436,53.77358490566038,96.22641509433963,99.05660377358491,85.84905660377359,,,
338_Kyle_Neptune,P5,95.28301886792453,50.943396226415096,68.86792452830188,0.9433962264150944,25.47169811320755,,,
339_Tony_Bennett,P5,33.9622641509434,60.37735849056604,49.056603773584904,26.41509433962264,80.18867924528301,,,
33_George_Halcovage_III,Other,89.00523560209425,94.24083769633508,68.39378238341969,74.61139896373057,62.69430051813472,22.774869109947645,28.238341968911918,2.33160621761658
33_Jim_Whitesell,Other,66.09947643979058,79.58115183246073,87.04663212435233,87.30569948186529,82.64248704663213,64.13612565445025,91.19170984455958,88.08290155440415
340_Mike_Young,P5,37.735849056603776,57.54716981132076,83.01886792452831,82.0754716981132,61.32075471698113,,,
341_Bashir_Mason,Other,79.05759162303664,17.015706806282722,84.97409326424871,87.04663212435233,5.699481865284974,88.21989528795811,73.57512953367875,29.533678756476682
341_Donald_Copeland,Other,29.18848167539267,76.96335078534031,33.41968911917099,45.46632124352332,25.129533678756477,64.92146596858639,9.844559585492227,26.42487046632124
342_Steve_Forbes,P5,41.509433962264154,44.339622641509436,89.62264150943396,95.28301886792453,32.07547169811321,,,
343_Mike_Hopkins,P5,64.15094339622641,93.86792452830188,35.84905660377358,46.22641509433962,93.86792452830188,,,
344_Kyle_Smith,P5,84.90566037735849,93.86792452830188,65.09433962264151,76.41509433962264,93.86792452830188,,,
345_Eric_Duft,Other,66.09947643979058,20.680628272251308,96.6321243523316,97.66839378238342,54.40414507772021,57.59162303664922,27.202072538860104,28.238341968911918
345_Randy_Rahe,Other,29.18848167539267,19.3717277486911,73.57512953367875,75.90673575129534,5.4404145077720205,10.99476439790576,25.38860103626943,22.020725388601036
347_Bob_Huggins,P5,16.9811320754717,47.16981132075472,14.150943396226415,16.9811320754717,42.45283018867924,,,
347_Josh_Eilert,P5,31.132075471698112,2.8301886792452824,1.8867924528301887,1.8867924528301887,8.490566037735848,,,
348_Justin_Gray,Other,29.18848167539267,29.84293193717277,60.10362694300518,62.17616580310881,63.98963730569949,34.81675392670157,72.02072538860104,81.60621761658031
349_Chad_Boudreau,Other,89.52879581151832,74.60732984293193,6.476683937823833,25.129533678756477,50.77720207253886,36.12565445026178,13.730569948186528,29.792746113989637
349_Rob_Jeter,Other,69.10994764397905,68.58638743455498,58.03108808290155,11.139896373056994,51.813471502590666,43.19371727748691,61.13989637305699,52.84974093264248
34_LaVall_Jordan,P5,66.98113207547169,29.24528301886793,2.8301886792452833,5.660377358490567,1.8867924528301883,,,
34_Thad_Matta,P5,16.9811320754717,34.905660377358494,33.9622641509434,57.54716981132076,34.905660377358494,,,
350_Rick_Stansbury,Other,90.0523560209424,17.277486910994764,52.59067357512953,1.2953367875647668,45.07772020725388,46.33507853403142,66.58031088082902,63.98963730569949
